1.69
1.69
1.62
0.3
0.23
0.15
1.69
1.69
1.62
0.3
0.23
0.15
0.81
0.61
1.15
0.61
1.57
2.03
0.85
1.69
0.3
0.3
0.3
0.3
1.29
0.3
0.3
0.15
1.68
1.69
1.29
0.0
0.0
0.38
0.3
1.29
1.29
0.3
1.06
1.62
1.75
1.29
0.3
0.92
0.15
1.69
0.3
1.14
0.3
0.3
0.3
0.3
1.29
0.3
1.36
0.85
1.36
0.07
0.99
0.23
0.07
0.2
13.76
13.91
0.07
1.32
0.29
0.22
0.29
0.15
2.07
0.07
0.15
0.92
0.52
1.22
1.56
0.35
1.55
0.81
1.87
0.73
0.54
0.47
0.15
0.38
0.08
0.46
0.43
0.61
0.31
0.08
1.23
0.52
0.6
1.07
0.78
0.7
2.33
1.15
2.47
0.59
0.61
0.54
0.54
0.54
0.54
0.69
0.69
0.61
0.61
0.98
1.05
0.84
1.2
1.35
1.35
1.57
1.26
1.57
1.06
1.82
0.84
0.37
1.86
1.94
1.12
2.0
1.27
2.03
2.83
2.61
3.42
2.12
2.12
0.94
1.09
2.02
2.09
0.85
2.24
2.24
2.16
1.91
1.91
1.91
1.92
1.99
1.59
1.59
1.67
1.73
1.46
1.53
1.27
1.14
1.67
1.47
3.26
3.65
1.04
3.53
3.17
1.25
0.99
4.8
5.21
4.93
0.07
4.75
0.81
2.15
2.47
4.48
nan
3.72
1.27
1.71
3.4
2.52
2.46
3.23
nan
1.39
2.05
3.13
1.74
2.13
1.74
2.98
2.38
2.38
1.06
1.11
nan
2.5
2.18
2.5
4.05
nan
1.08
1.67
0.47
2.08
1.55
2.39
nan
1.81
1.43
1.92
nan
2.16
2.22
2.16
1.4
1.41
2.32
1.65
0.96
0.97
1.34
1.35
0.07
1.71
0.07
1.9
1.77
2.13
0.29
2.17
1.1
0.22
0.83
0.07
0.29
0.43
0.5
0.5
0.55
0.62
1.27
0.62
1.27
1.15
1.15
0.54
0.86
1.02
1.19
1.74
2.23
1.68
0.44
1.93
2.36
2.49
2.19
nan
nan
0.0
3.21
3.35
nan
nan
nan
nan
0.43
nan
1.59
1.59
1.53
1.14
1.29
1.29
2.06
2.06
1.43
2.4
1.68
2.14
2.46
2.91
2.39
2.91
2.93
3.25
3.18
3.11
3.59
3.58
3.25
2.98
3.46
3.46
3.45
2.3
1.84
1.83
39.16
2.36
1.98
1.97
2.46
2.46
41.15
40.77
41.44
4.3
40.48
41.97
41.26
41.13
2.01
42.04
nan
44.3
3.51
3.51
4.07
4.15
4.15
4.2
0.26
nan
2.91
nan
3.48
3.05
nan
3.48
3.54
3.13
3.6
48.09
3.6
48.83
49.76
49.06
48.27
50.12
3.84
50.86
53.22
nan
51.76
51.89
51.73
52.34
1.84
52.88
nan
53.7
53.54
2.02
2.02
2.01
1.69
1.83
nan
2.2
1.82
1.82
59.14
56.64
2.62
1.61
1.62
1.55
1.48
0.49
1.85
1.33
1.41
1.48
3.44
1.6
1.61
1.61
1.61
1.94
1.56
0.54
1.79
2.01
1.95
1.88
1.64
0.73
1.88
2.5
0.29
0.07
1.67
0.29
0.43
0.79
0.49
0.64
0.07
0.42
0.46
0.69
0.3
0.44
1.14
0.53
0.68
0.3
0.37
0.66
1.67
0.23
0.87
0.15
0.87
0.15
0.15
0.74
1.52
1.16
0.15
1.08
0.92
0.99
1.33
1.09
0.92
1.26
1.08
1.12
0.98
1.11
1.43
1.37
1.0
1.13
1.59
1.07
2.1
1.6
1.37
1.87
0.15
1.63
2.0
2.23
1.26
0.0
nan
0.58
nan
0.73
0.88
nan
1.66
nan
0.72
nan
1.04
0.36
nan
1.13
